,first_name,name,year,rank,genre
25475,Gaetano,"2000 Billboard Music Awards, The",2000,,Music
25476,Gaetano,Chinese Coffee,2000,8.3,Drama
25477,Gaetano,Del av den vrld som r din - en kofilm,1999,,Documentary
25478,Gaetano,Del av den vrld som r din - en kofilm,1999,,Short
25479,Gaganvihari,"Agua en el suelo, El",1934,,Comedy
25480,Gaia,"Barbier de Sville, Le",1933,,Music
25481,Gaia,"Barbier de Sville, Le",1933,,Music
25482,Gail,Bedknobs and Broomsticks,1971,6.4,Adventure
25483,Gail,Bedknobs and Broomsticks,1971,6.4,Animation
25484,Gail,Bedknobs and Broomsticks,1971,6.4,Family
25485,Gail,Bedknobs and Broomsticks,1971,6.4,Fantasy
25486,Gail,Bedknobs and Broomsticks,1971,6.4,Musical
25487,Gail,Behind Me - Bruno Ganz,2002,5.8,Documentary
25488,Gail,Beloved Jim,1917,,Drama
25489,Gail,Brave and Bold,1912,,Comedy
25490,Gail,Brave and Bold,1912,,Short
25491,Gail,Brian's Song,2001,,Drama
25492,Gail,Chil gongju,1962,,Drama
25493,Gail (II),Breakfast of Champions,1999,4.1,Comedy
25494,Gail Morgan,Berlin Backstage,2004,,Short
25495,Gail Morgan,Berlin Backstage,2004,,Short
25496,Gaita,"42nd Annual Tony Awards, The",1988,,Family
25497,Gaizka,Death Wish V: The Face of Death,1994,3.7,Action
25498,Gaizka,Death Wish V: The Face of Death,1994,3.7,Drama
25499,Gaizka,Death Wish V: The Face of Death,1994,3.7,Thriller
25500,Gaku,Dangerous Mission,1954,4.4,Thriller
25501,Gale,Belnningen,1980,5.1,Drama
25502,Gale,"Chumscrubber, The",2005,,Drama
25503,Galel,Bullets and Ballads,1940,,Musical
25504,Galel,Bullets and Ballads,1940,,Short
25505,Galel,Bullets and Ballads,1940,,Western
25506,Galen,Disa flytter til Japan,2003,,Documentary
25507,Galia,Balloons,1996,,Drama
25508,Galia,Balloons,1996,,Short
25509,Galileu,"Bad Little Good Man, A",1917,,Short
25510,Galina,...E il terzo giorno arriv il corvo,1973,,Western
25511,Galina,Anne Against the World,1929,,Drama
25512,Galina,"Castelo de S. Jorge e a S, O",1964,,Documentary
25513,Galina,"Cri, Le",2002,,Short
25514,Galip,"Big Flame Up, The",1949,,Animation
25515,Galip,"Big Flame Up, The",1949,,Music
25516,Galip,"Big Flame Up, The",1949,,Short
25517,Galit,Atlantische Inseln und die Welt am Mittelmeer,1951,,Documentary
25518,Gallen,Calvento Files: The Movie,1997,,Drama
25519,Gallen,Calvento Files: The Movie,1997,,Drama
25520,Galt,Cenas da Vida Parisiense,1896,,Documentary
25521,Gam,Canto a la vida,1988,,Documentary
25522,Gam Chuen,Boule de suif,1945,6.4,Drama
25523,Gam Yan,Dieppe,1993,,War
25524,Gana,City Out of Time,1959,,Documentary
25525,Gana,City Out of Time,1959,,Short
25526,Gang,"Beauty of Life, The",2003,,Animation
25527,Gang,"Beauty of Life, The",2003,,Short
25528,Gang,Brownie's Doggone Tricks,1919,,Comedy
25529,Gang,Brownie's Doggone Tricks,1919,,Short
25530,Gang,Dinara,1988,,Documentary
25531,Gang,"Divorcee, The",1917,,Comedy
25532,Gang,"Divorcee, The",1917,,Drama
25533,Gang,"Divorcee, The",1917,,Western
25534,Gangai,200 American,2003,3.9,Romance
25535,Gangai,200 Cigarettes,1999,5.4,Comedy
25536,Gangai,200 Cigarettes,1999,5.4,Drama
25537,Gangaraju,"Battle of the Weak, The",1914,,Short
25538,Gani,Aftershock,1990,3.8,Action
25539,Gani,Aftershock,1990,3.8,Sci-Fi
25540,Gardner,California Girls,1984,,Comedy
25541,Gardner,Chuppa: The Wedding Canopy,1994,,Documentary
25542,Gardner,Chuppa: The Wedding Canopy,1994,,Documentary
25543,Garegin,9 1/2,2002,,Comedy
25544,Garegin,9 1/2,2002,,Short
25545,Gareth,"Baxter, Vera Baxter",1977,7.3,Drama
25546,Gareth,"Baxter, Vera Baxter",1977,7.3,Music
25547,Gareth,"Baxter, Vera Baxter",1977,7.3,Mystery
25548,Gareth,"Brotherhood, The",2003,,Documentary
25549,Gareth,Caste,1913,,Drama
25550,Gareth,Caste,1913,,Short
25551,Gareth (I),Ansiedad,1953,,Comedy
25552,Gareth (I),"Carnaval de Mons, Le",1906,,Documentary
25553,Gareth (I),Csszrltogats,1977,,Drama
25554,Gareth (III),Bir dag masali,1967,,Drama
25555,Gareth (III),Bir dag masali,1967,,Romance
25556,Gareth Rhys,Bir damla suyun hikayesi,1965,,Documentary
25557,Gareth Rhys,Bir damla suyun hikayesi,1965,,Short
25558,Garett,American Samurai,1993,,Action
25559,Garfield,Bleed,2002,,Drama
25560,Garfield,Bleed,2002,,Horror
25561,Garfield,Bleed,2002,,Thriller
25562,Garfield,Bleed,2002,,Drama
25563,Garfield,Bleed,2002,,Horror
25564,Garfield,Bleed,2002,,Thriller
25565,Garfield,Bleed,2002,,Drama
25566,Garfield,Bleed,2002,,Horror
25567,Garfield,Bleed,2002,,Thriller
25568,Garik,"Dakhil, El",1967,,Drama
25569,Garin,Chained,1934,5.8,Drama
25570,Garin,Chained,1934,5.8,Romance
25571,Garland L.,Dirty,1971,,Short
25572,Garret,Busy Bees,1922,,Comedy
25573,Garret,Busy Bees,1922,,Short
25574,Garret,Crash Test Dude,2001,,Documentary
25575,Garret,Crash Test Dude,2001,,Music
25576,Garret,Crash Test Dude,2001,,Documentary
25577,Garret,Crash Test Dude,2001,,Music
25578,Garret,Crash Test Dude,2001,,Documentary
25579,Garret,Crash Test Dude,2001,,Music
25580,Garret (I),Dialogue pour un portrait: Philippe Noiret,1981,,Documentary
25581,Garret (III),Cspl Gyuri,1978,,Drama
25582,Garrett,Amor en las nubes,1968,,Adventure
25583,Garrett,Amor en las nubes,1968,,Romance
25584,Garrett,Brando and Brando,2005,,Drama
25585,Garrett,"Countess of Monte Cristo, The",1948,3.8,Comedy
25586,Garrett,"Countess of Monte Cristo, The",1948,3.8,Romance
25587,Garrett,"Diablos negros, Los",1948,,Documentary
25588,Garrett,"Diablos negros, Los",1948,,Short
25589,Garrett (I),Addicted,1997,,Documentary
25590,Garrett Stewart,Copy,1929,5.0,Drama
25591,Garrett Stewart,Copy,1929,5.0,Short
25592,Garrett T.,Das Clown,1999,7.1,Comedy
25593,Garrett T.,Das Clown,1999,7.1,Horror
25594,Garrett T.,Das Clown,1999,7.1,Short
25595,Garrit,Czar of Broadway,1930,,Crime
25596,Garrit,Czar of Broadway,1930,,Drama
25597,Garry,Absorbing Junior,1936,,Short
25598,Garry,Across the World with Mr. and Mrs. Johnson,1930,,Documentary
25599,Garry,Ases del contrabando,1987,,Action
25600,Garry,Ases del contrabando,1987,,Crime
25601,Garry,Ases del contrabando,1987,,Drama
25602,Garry,Borders,2000,,Short
25603,Garsevan,"Bankett, A",1982,,Documentary
25604,Garson,Black Diamonds,1932,,Drama
25605,Garth,Ante el cadver de un lder,1973,,Comedy
25606,Garth,Ante el cadver de un lder,1973,,Drama
25607,Garth,Beretta's Island,1994,3.8,Crime
25608,Garth,Bill Lee: A Profile of a Pitcher,1981,,Documentary
25609,Garth,Cabin Fever,2002,5.2,Horror
25610,Garth,Cabin Fever,2002,5.2,Thriller
25611,Garth,Cilantro y perejil,1995,6.5,Comedy
25612,Garth,Cilantro y perejil,1995,6.5,Romance
25613,Garvan,Case of the Lost Sheep,1935,,Animation
25614,Garvan,Case of the Lost Sheep,1935,,Short
25615,Gary,...und ewig knallen die Ruber,1962,,Action
25616,Gary,...und ewig knallen die Ruber,1962,,Adventure
25617,Gary,...und ewig knallen die Ruber,1962,,Comedy
25618,Gary,1/2 Mensch,1986,7.4,Documentary
25619,Gary,1/2 Mensch,1986,7.4,Music
25620,Gary,After One Cigarette,1999,,Drama
25621,Gary,After One Cigarette,1999,,Short
25622,Gary,Air Force,1943,7.1,Action
25623,Gary,Air Force,1943,7.1,Drama
25624,Gary,Air Force,1943,7.1,War
25625,Gary,Aladim e a Lmpada Maravilhosa,1973,5.1,Comedy
25626,Gary,Aladim e a Lmpada Maravilhosa,1973,5.1,Family
25627,Gary,Alltid p en tisdag,2004,,Drama
25628,Gary,Alltid p en tisdag,2004,,Family
25629,Gary,"April Fools, The",1969,5.8,Comedy
25630,Gary,"April Fools, The",1969,5.8,Romance
25631,Gary,Arravon met' empodion,1938,,Comedy
25632,Gary,Arravon met' empodion,1938,,Romance
25633,Gary,Art of Marriage,1970,,Documentary
25634,Gary,"Aventureros, Los",1954,,Drama
25635,Gary,"Aventureros, Los",1954,,Western
25636,Gary,Baba Areess,1950,,Comedy
25637,Gary,Bandes  part,2001,,Short
25638,Gary,Bang piao,1987,,Action
25639,Gary,Bang piao,1987,,Mystery
25640,Gary,Barcos,1963,,Documentary
25641,Gary,Bas ya Bahar,1971,7.4,Drama
25642,Gary,"Baseball Revue of 1917, The",1917,,Documentary
25643,Gary,Bashi-Achuki,1956,,Adventure
25644,Gary,Bashi-Achuki,1956,,Romance
25645,Gary,Being Dorothy,2004,,Documentary
25646,Gary,Beluga Speaking Across Time,2002,5.8,Documentary
25647,Gary,BenAba,2002,,Short
25648,Gary,Biogradska Gora,1982,,Documentary
25649,Gary,Biogradska Gora,1982,,Short
25650,Gary,Blind Rage,1978,3.5,Action
25651,Gary,Blind Rage,1978,3.5,Comedy
25652,Gary,Bonanza (En vas de extincin),2001,,Documentary
25653,Gary,Borrasca humana,1940,,Drama
25654,Gary,Brandende liefde,1983,5.7,Drama
25655,Gary,"Break, Break, Break",1914,,Short
25656,Gary,Brotherly Love,1926,,Comedy
25657,Gary,Brotherly Love,1926,,Short
25658,Gary,Business Worries,1926,,Comedy
25659,Gary,Business Worries,1926,,Short
25660,Gary,Bussmanns im Wald,1990,,Documentary
25661,Gary,Bussmanns im Wald,1990,,Documentary
25662,Gary,Bussmanns im Wald,1990,,Documentary
25663,Gary,Cadet-Rousselle,1954,5.3,Comedy
25664,Gary,Caf Hector,1996,6.8,Short
25665,Gary,Calidoscopio,1970,,Animation
25666,Gary,Calidoscopio,1970,,Short
25667,Gary,Cat (1997/II),1997,,Comedy
25668,Gary,Cat (1997/II),1997,,Short
25669,Gary,Cat (1997/II),1997,,Thriller
25670,Gary,Celebration,1966,,Documentary
25671,Gary,Celebration,1966,,Short
25672,Gary,Celebration,1966,,Documentary
25673,Gary,Celebration,1966,,Short
25674,Gary,Christina's House,1999,3.9,Horror
25675,Gary,Ciccio perdona... Io no!,1968,7.5,Comedy
25676,Gary,Ciccio perdona... Io no!,1968,7.5,Western
25677,Gary,"Coastguard, The",1922,,Animation
25678,Gary,"Coastguard, The",1922,,Short
25679,Gary,"Corre, mulilla",1935,,Short
25680,Gary,Covek buna,1976,,Documentary
25681,Gary,Covek buna,1976,,Drama
25682,Gary,Crime and Punishment (1998/I),1998,,Drama
25683,Gary,"Crowded Day, The",1954,,Drama
25684,Gary,Crowing Pains,1947,6.9,Animation
25685,Gary,Crowing Pains,1947,6.9,Comedy
25686,Gary,Crowing Pains,1947,6.9,Family
25687,Gary,Crowing Pains,1947,6.9,Short
25688,Gary,"Cure Show, The",1993,6.0,Documentary
25689,Gary,"Cure Show, The",1993,6.0,Documentary
25690,Gary,Dalton: Code of Vengeance II,1986,,Action
25691,Gary,Dalton: Code of Vengeance II,1986,,Adventure
25692,Gary,Dangerous When Wet,1953,5.6,Comedy
25693,Gary,Dangerous When Wet,1953,5.6,Musical
25694,Gary,Dangerous When Wet,1953,5.6,Romance
25695,Gary,"Daughter of the Sea, A",1915,,Drama
25696,Gary,"Day in the Death of Joe Egg, A",1972,6.4,Comedy
25697,Gary,"Day in the Death of Joe Egg, A",1972,6.4,Drama
25698,Gary,"Dead Don't Dream, The",1948,6.5,Action
25699,Gary,"Dead Don't Dream, The",1948,6.5,Adventure
25700,Gary,"Dead Don't Dream, The",1948,6.5,Western
25701,Gary,Dead End,1937,7.5,Crime
25702,Gary,Dead End,1937,7.5,Drama
25703,Gary,Despegue a las 18:00,1969,,Documentary
25704,Gary,Despegue a las 18:00,1969,,Short
25705,Gary,"Deux vagabonds de Namur, Les",1907,,Comedy
25706,Gary,"Deux vagabonds de Namur, Les",1907,,Short
25707,Gary,"Deux vagabonds de Namur, Les",1907,,Comedy
25708,Gary,"Deux vagabonds de Namur, Les",1907,,Short
25709,Gary,"Devcata, nedejte se!",1937,,Comedy
25710,Gary (I),Addicted,2004,,Thriller
25711,Gary (I),Alice's Mysterious Mystery,1926,,Animation
25712,Gary (I),Alice's Mysterious Mystery,1926,,Comedy
25713,Gary (I),Alice's Mysterious Mystery,1926,,Family
25714,Gary (I),Alice's Mysterious Mystery,1926,,Short
25715,Gary (I),Alors heureux!,1980,,Comedy
25716,Gary (I),Alors heureux!,1980,,Drama
25717,Gary (I),Ante el silencio,1980,,Short
25718,Gary (I),Behind Office Doors,1931,6.0,Drama
25719,Gary (I),Beskyddarna,1986,,Crime
25720,Gary (I),Beyond the Next Mountain,1987,8.9,Adventure
25721,Gary (I),Beyond the Next Mountain,1987,8.9,Drama
25722,Gary (I),Beyond the Next Mountain,1987,8.9,Family
25723,Gary (I),Beyond the Next Mountain,1987,8.9,War
25724,Gary (I),Beyond the Next Mountain,1987,8.9,Adventure
25725,Gary (I),Beyond the Next Mountain,1987,8.9,Drama
25726,Gary (I),Beyond the Next Mountain,1987,8.9,Family
25727,Gary (I),Beyond the Next Mountain,1987,8.9,War
25728,Gary (I),Carry On Screaming!,1966,6.3,Comedy
25729,Gary (I),Carry On Screaming!,1966,6.3,Horror
25730,Gary (I),Caveman Inki,1950,7.0,Animation
25731,Gary (I),Caveman Inki,1950,7.0,Comedy
25732,Gary (I),Caveman Inki,1950,7.0,Family
25733,Gary (I),Caveman Inki,1950,7.0,Short
25734,Gary (I),"Chica del Molino Rojo, La",1973,2.0,Drama
25735,Gary (I),"Chica del Molino Rojo, La",1973,2.0,Musical
25736,Gary (I),"Chica del Molino Rojo, La",1973,2.0,Drama
25737,Gary (I),"Chica del Molino Rojo, La",1973,2.0,Musical
25738,Gary (I),Determined,1996,,Comedy
25739,Gary (I),Diary of a Racing Pigeon,1940,,Documentary
25740,Gary (I),Diary of a Racing Pigeon,1940,,Short
25741,Gary (II),"Accomplished Mrs. Thompson, The",1914,,Short
25742,Gary (II),Amphetamine,1966,,Short
25743,Gary (II),Base Brawl,1948,,Animation
25744,Gary (II),Base Brawl,1948,,Comedy
25745,Gary (II),Base Brawl,1948,,Family
25746,Gary (II),Base Brawl,1948,,Music
25747,Gary (II),Base Brawl,1948,,Short
25748,Gary (II),Base Brawl,1948,,Animation
25749,Gary (II),Base Brawl,1948,,Comedy
25750,Gary (II),Base Brawl,1948,,Family
25751,Gary (II),Base Brawl,1948,,Music
25752,Gary (II),Base Brawl,1948,,Short
25753,Gary (II),Big Bob,1921,,Short
25754,Gary (II),Big Bob,1921,,Western
25755,Gary (II),"Christian Martyrs, The",1909,,Drama
25756,Gary (II),"Christian Martyrs, The",1909,,Short
25757,Gary (II),Csnom Palk,1973,,Adventure
25758,Gary (II),Csnom Palk,1973,,Romance
25759,Gary (II),Csnom Palk,1973,,Adventure
25760,Gary (II),Csnom Palk,1973,,Romance
25761,Gary (II),Discarded Lovers,1932,,Mystery
25762,Gary (III),A la memoria del autor,1966,,Short
25763,Gary (III),Ambrose's Lofty Perch,1915,,Comedy
25764,Gary (III),Ambrose's Lofty Perch,1915,,Short
25765,Gary (III),Columbo: Butterfly in Shades of Grey,1994,,Crime
25766,Gary (III),Columbo: Butterfly in Shades of Grey,1994,,Drama
25767,Gary (III),Columbo: Butterfly in Shades of Grey,1994,,Mystery
25768,Gary (III),"Comedy Company, The",1978,,Comedy
25769,Gary (III),"Comedy Company, The",1978,,Drama
25770,Gary (III),"Different Journey, A",1999,,Short
25771,Gary (IV),"Barletta, una citt italiana, una chiesa greca",2003,,Documentary
25772,Gary (IV),"Barletta, una citt italiana, una chiesa greca",2003,,Short
25773,Gary (V),Alberta Girls,1975,,Documentary
25774,Gary (V),Alberta Girls,1975,,Short
25775,Gary (V),Alberta Girls,1975,,Documentary
25776,Gary (V),Alberta Girls,1975,,Short
25777,Gary (VIII),disABLEd,2000,,Documentary
25778,Gary (VIII),disABLEd,2000,,Short
25779,Gary A.,Clara,1999,8.0,Drama
25780,Gary A.,Clara,1999,8.0,Short
25781,Gary David,Bandyta,1997,5.8,Drama
25782,Gary Don,"Coat of Snow, A",2004,,Comedy
25783,Gary Don,"Coat of Snow, A",2004,,Drama
25784,Gary J.,"Black Spider, The",1931,,Animation
25785,Gary J.,"Black Spider, The",1931,,Short
25786,Gary J.,"Breaking of Bumbo, The",1970,6.2,Comedy
25787,Gary J.,Deadly Game,1991,,Thriller
25788,Gary M.,Brutality,1912,,Short
25789,Gary R.,Adhmar Lampiot,1932,,Comedy
25790,Gary R.,Dark Victory,1976,,Drama
25791,Gary T.,Cal,1984,6.7,Drama
25792,Gary T.,Cal,1984,6.7,Romance
25793,Gary T.,Cal,1984,6.7,Thriller
25794,Gary the,Clubland,1999,3.7,Music
25795,Gary W.,Bir demet menekse,1973,,Drama
25796,Gary W.,Bir demet menekse,1973,,Romance
25797,Gaspar,Bazaar,1997,,Comedy
25798,Gaspar,Bazaar,1997,,Short
25799,Gaspar,"Baados de Rocha, el secreto de las aguas",1990,,Documentary
25800,Gaspar,"Baados de Rocha, el secreto de las aguas",1990,,Short
25801,Gaston,5000 Jahre gypten,1953,,Documentary
25802,Gaston,"Afdde, Den",1971,,Short
25803,Gaston,Anupama,1966,8.2,Drama
25804,Gaston,Anupama,1966,8.2,Family
25805,Gastón,"Asesino del metro, El",1991,,Action
25806,Gastón,"Asesino del metro, El",1991,,Crime
25807,Gastón,"Asesino del metro, El",1991,,Drama
25808,Gastón,"Asesino del metro, El",1991,,Thriller
25809,Gaston,Beat Dedication,1988,,Animation
25810,Gaston,Beat Dedication,1988,,Short
25811,Gastón,Cacera en el prado,1954,,Documentary
25812,Gastón,Cacera en el prado,1954,,Short
25813,Gastón,Cacera en el prado,1954,,Documentary
25814,Gastón,Cacera en el prado,1954,,Short
25815,Gaston,"Campus Flirt, The",1926,,Comedy
25816,Gaston,"Campus Flirt, The",1926,,Romance
25817,Gastón,Captain Pirate,1952,5.7,Adventure
25818,Gaston,Castillos - Museo de Espaa: Castillo de Perelada,1975,,Short
25819,Gastón,Charleys Tante,1963,4.1,Comedy
25820,Gastón,Chumbo Quente,1977,,Western
25821,Gaston,"Circus Show-Up, The",1932,,Mystery
25822,Gaston,"Circus Show-Up, The",1932,,Short
25823,Gaston,Clean and Narrow,1999,4.0,Drama
25824,Gaston,Controlling Interest: The World of the Multinational Corporation,1978,,Documentary
25825,Gaston,"Cosas prohibidas, Las",1961,,Drama
25826,Gastón,"Dealer's Choice, The",1960,,Documentary
25827,Gastón,"Dealer's Choice, The",1960,,Short
25828,Gastón,Derecho viejo,1951,,Drama
25829,Gastón A.,Burp!,1986,,Horror
25830,Gastón A.,Burp!,1986,,Short
25831,Gastone,"Bargain, The",1914,6.9,Western
25832,Gates,Calcinacci,1991,,Documentary
25833,Gatt,Bulkeun shinhoe geodneun yeoja,1992,,Mystery
25834,Gaura,"Balancn de Ivn, El",2002,7.5,Drama
25835,Gaura,"Balancn de Ivn, El",2002,7.5,Short
25836,Gaurav,Chelovechka narisoval ya,1960,,Animation
25837,Gaurav,Chelovechka narisoval ya,1960,,Animation
25838,Gaurav,Cowboysan,1977,,Short
25839,Gauri,Abenteuer am Lido,1933,,Comedy
25840,Gautam,...und pltzlich wird es dunkel in meinem Leben,2001,,Drama
25841,Gautam,"Adventures of Pimple: Pimple PC, The",1913,,Comedy
25842,Gautam,"Adventures of Pimple: Pimple PC, The",1913,,Short
25843,Gautam,Bom yeoreum gaeul gyeoul geurigo bom,2003,8.2,Drama
25844,Gautham,Camouflage,1943,,Animation
25845,Gautham,Camouflage,1943,,Short
25846,Gavan,"Antidote, The",1927,,Drama
25847,Gavan,"Antidote, The",1927,,Short
25848,Gavan,Dark Side of Genius,1994,2.4,Drama
25849,Gavan,Dark Side of Genius,1994,2.4,Thriller
25850,Gavin,Airboss IV: The X Factor,1999,1.9,Action
25851,Gavin,Airboss IV: The X Factor,1999,1.9,Adventure
25852,Gavin,Aprs la vie,2002,7.1,Crime
25853,Gavin,Aprs la vie,2002,7.1,Drama
25854,Gavin,At the Basket Picnic,1912,,Comedy
25855,Gavin,At the Basket Picnic,1912,,Short
25856,Gavin,Baron Mnchhausen in a Whale of a Tale: A German Legend,1989,,Animation
25857,Gavin,Baron Mnchhausen in a Whale of a Tale: A German Legend,1989,,Family
25858,Gavin,Baron Mnchhausen in a Whale of a Tale: A German Legend,1989,,Short
25859,Gavin,Bella Block - Geldgier,1997,,Crime
25860,Gavin,Candor City Hospital,2003,6.9,Comedy
25861,Gavin,Candor City Hospital,2003,6.9,Short
25862,Gavin,"Countess of Summacount, The",1917,,Comedy
25863,Gavin (I),Better Business Bureau,1954,,Documentary
25864,Gavin (I),Better Business Bureau,1954,,Short
25865,Gavin (I),Chamanthi,1992,,Action
25866,Gavin (I),Chamanthi,1992,,Drama
25867,Gavin (I),Chamanthi,1992,,Romance
25868,Gavin P.,"Airship Destroyer, The",1909,,Short
25869,Gavrilo,"Banda, La",2000,,Action
25870,Gay,Design for Scandal,1941,5.6,Comedy
25871,Gaye,639+1 Nights,1990,,Drama
25872,Gaye,639+1 Nights,1990,,Fantasy
25873,Gaye,639+1 Nights,1990,,Short
25874,Gaye,639+1 Nights,1990,,War
25875,Gayle,"Blue Lizard, The",2002,7.7,Crime
25876,Gayle,"Blue Lizard, The",2002,7.7,Drama
25877,Gayle,Champagne Music,1946,,Music
25878,Gayle,Champagne Music,1946,,Short
25879,Gaylene,Ciel d'asile,2003,,Comedy
25880,Gazmend,"Brain That Wouldn't Die, The",1962,3.0,Horror
25881,Gazmend,"Brain That Wouldn't Die, The",1962,3.0,Sci-Fi
25882,Ge,"American Citizen, An",1914,,Comedy
25883,Ge,"American Citizen, An",1914,,Romance
25884,Ge Ying Yi,Billy the Kid (1989/I),1989,,Western
25885,Ged,Amor ltimo modelo,1942,,Comedy
25886,Gedeon,Bobby's Baby,1913,,Short
25887,Gedeon,Bobby's Baby,1913,,Short
25888,Gee-woong,"Catedral de Burgos, La",1948,,Documentary
25889,Gee-woong,"Catedral de Burgos, La",1948,,Short
25890,Geert,Boarders and Bombs,1913,,Comedy
25891,Geert,Boarders and Bombs,1913,,Short
25892,Geert,Deluge,1933,5.9,Drama
25893,Geert,Deluge,1933,5.9,Sci-Fi
25894,Geetha,Boetie gaan border toe,1984,5.6,Comedy
25895,Geetha,Boetie gaan border toe,1984,5.6,War
25896,Geir,Bartoli in Italy,1998,,Music
25897,Geir,Becky,1927,,Comedy
25898,Geir,Becky,1927,,Romance
25899,Geli,Babylon 5: The Gathering,1993,,Sci-Fi
25900,Gelij,Comdie!,1987,3.6,Drama
25901,Gemma,Als de dijken breken,1928,,Documentary
25902,Gen,"Dinosaur and the Missing Link: A Prehistoric Tragedy, The",1915,5.1,Animation
25903,Gen,"Dinosaur and the Missing Link: A Prehistoric Tragedy, The",1915,5.1,Comedy
25904,Gen,"Dinosaur and the Missing Link: A Prehistoric Tragedy, The",1915,5.1,Short
25905,Gencho,Baja,1995,5.7,Crime
25906,Gencho,Baja,1995,5.7,Drama
25907,Gencho,Baja,1995,5.7,Thriller
25908,Genco,"Athens, Ga.: Inside/Out",1986,6.8,Documentary
25909,Gene,Alfombras de Crevillente,1975,,Short
25910,Gene,Alice (2000/II),2000,,Action
25911,Gene,Alice (2000/II),2000,,Fantasy
25912,Gene,Alice (2000/II),2000,,Horror
25913,Gene,All or Nothing,1998,,Short
25914,Gene,"Apple Thief, The",2003,,Short
25915,Gene,Bakuso,1967,,Documentary
25916,Gene,Boss of the Ballet,1990,,Comedy
25917,Gene,Boss of the Ballet,1990,,Short
25918,Gene,"Boule, La",1984,,Animation
25919,Gene,"Boule, La",1984,,Short
25920,Gene,Breaking the Code,1996,,Drama
25921,Gene,"Brls, Les",1959,,Drama
25922,Gene,"Cadre aux surprises, Le",1904,,Short
25923,Gene,"Call of the Road, The",1920,,Adventure
25924,Gene,"Candidate, La (2000/I)",2000,,Documentary
25925,Gene,"Candidate, La (2000/I)",2000,,Short
25926,Gene,"Capitano di ferro, Il",1962,,Adventure
25927,Gene,"Capitano di ferro, Il",1962,,Drama
25928,Gene,Comin' Round the Mountain,1951,5.4,Comedy
25929,Gene,Comin' Round the Mountain,1951,5.4,Musical
25930,Gene,Confidences trop intimes,2004,6.8,Drama
25931,Gene,"Diable noir, Le",1905,6.9,Comedy
25932,Gene,"Diable noir, Le",1905,6.9,Short
25933,Gene,Didi und die Rache der Enterbten,1985,6.2,Comedy
25934,Gene,Didi und die Rache der Enterbten,1985,6.2,Comedy
